Latitude;Longitude;Altitude;CD_setor;N egg;N larvae;N pupae;N adults;A1;A2;B;C;D1;D2;E;Type
-11.3016446498;-37.452568436;0;280630505000037;0;0;0;0;0;1;4;0;1;0;0;R
-11.3017037028;-37.452938195;0;280630505000037;0;0;0;0;0;0;0;0;2;0;0;R
-11.3017120618;-37.452990533;0;280630505000037;0;0;0;0;0;2;2;0;2;2;0;R
-11.3017645008;-37.453318877;0;280630505000037;0;0;0;0;0;1;4;0;0;3;0;R
-11.3017863208;-37.4534555;0;280630505000037;0;0;0;0;1;1;4;0;2;0;0;R
-11.3021821288;-37.453749364;0;280630505000037;0;0;0;0;1;0;2;0;2;0;0;R
-11.3027559358;-37.45382851;0;280630505000037;0;0;0;0;0;1;0;0;1;2;0;R
-11.3037650428;-37.454224238;0;280630505000037;0;0;0;0;1;0;0;0;1;0;0;R
-11.3054864618;-37.455510356;0;280630505000037;0;0;0;0;1;0;0;0;1;1;0;R
-11.3063174908;-37.456143521;0;280630505000037;0;0;0;0;0;0;4;0;0;2;0;R
-11.3069704428;-37.457192201;0;280630505000037;0;0;0;0;0;2;1;0;0;0;0;R
-11.3077816858;-37.458320027;0;280630505000037;0;0;0;0;0;0;1;0;1;3;0;R
-11.3086522888;-37.459230203;0;280630505000037;0;0;0;0;1;2;1;0;0;4;0;R
-11.3103934938;-37.460753757;0;280630505000037;0;0;0;0;1;0;3;0;0;3;0;R
-11.3111058048;-37.461208845;0;280630505000037;0;0;0;0;1;1;0;0;0;4;0;R
-11.3111651638;-37.461782651;0;280630505000037;0;0;0;0;0;0;2;0;2;2;0;R
-11.3109938668;-37.462413762;0;280630505000037;0;0;0;0;0;0;1;0;1;0;0;R
-11.3103737068;-37.4631677;0;280630505000037;0;0;0;0;0;1;1;0;1;1;0;R
-11.3096416098;-37.463761293;0;280630505000037;0;0;0;0;1;0;2;0;0;2;0;R
-11.3096203728;-37.464274614;0;280630505000037;0;0;0;0;0;1;3;0;2;1;0;R
-11.3093448138;-37.465166129;0;280630505000037;0;0;0;0;0;0;1;0;1;4;0;R
-11.3087654788;-37.465485589;0;280630505000037;0;0;0;0;0;1;1;0;1;2;0;R
-11.3085731428;-37.466511605;0;280630505000037;0;0;0;0;1;0;4;0;1;1;0;R
-11.3087907938;-37.467520713;0;280630505000037;0;0;0;0;0;2;1;0;0;2;0;R
-11.3090875898;-37.468272597;0;280630505000037;0;0;0;0;1;0;0;0;0;3;0;R
-11.3097603278;-37.469143199;0;280630505000037;0;0;0;0;1;1;2;0;2;2;0;R
-11.3095426778;-37.469736792;0;280630505000037;0;0;0;0;0;1;1;0;0;1;0;R
-11.3092854538;-37.470350171;0;280630505000037;0;0;0;0;1;0;4;0;2;0;0;R
-11.3090678038;-37.471181201;0;280630505000037;0;0;0;0;0;2;3;0;1;0;0;R
-11.3091073768;-37.472150735;0;280630505000037;0;0;0;0;1;0;1;0;2;2;0;R
-11.3090282308;-37.47284326;0;280630505000037;0;0;0;0;0;0;2;0;0;4;0;R
-11.3089688718;-37.473694076;0;280630505000037;0;0;0;0;1;0;0;0;2;4;0;R
-11.3084148518;-37.474366814;0;280630505000037;0;0;0;0;0;0;2;0;2;4;0;R
-11.3082763468;-37.475178058;0;280630505000037;0;0;0;0;0;2;3;0;2;2;0;R
-11.3084742108;-37.475870582;0;280630505000037;0;0;0;0;0;1;3;0;2;0;0;R
-11.3087512208;-37.476582893;0;280630505000037;0;0;0;0;0;0;0;0;1;3;0;R
-11.3086325018;-37.477196272;0;280630505000037;0;0;0;0;1;2;0;0;1;4;0;R
-11.3081774148;-37.477532642;0;280630505000037;0;0;0;0;1;2;4;0;1;0;0;R
-11.3076431808;-37.477453496;0;280630505000037;0;0;0;0;1;2;0;0;2;3;0;R
-11.3073463848;-37.477888797;0;280630505000037;0;0;0;0;1;2;4;0;0;2;0;R
-11.3070298018;-37.478462603;0;280630505000037;0;0;0;0;0;2;3;0;1;4;0;R
-11.3065945008;-37.478897905;0;280630505000037;0;0;0;0;1;1;4;0;1;2;0;R
-11.3060602678;-37.479313419;0;280630505000037;0;0;0;0;0;1;3;0;2;1;0;R
-11.3055458208;-37.479788294;0;280630505000037;0;0;0;0;1;1;3;0;0;1;0;R
-11.3055853938;-37.480282954;0;280630505000037;0;0;0;0;1;0;3;0;0;4;0;R
-11.3050115878;-37.481153557;0;280630505000037;0;0;0;0;1;1;0;0;0;0;0;R
-11.3047741498;-37.481945013;0;280630505000037;0;0;0;0;0;1;2;0;1;1;0;R
-11.3051303058;-37.482538606;0;280630505000037;0;0;0;0;1;2;4;0;0;0;0;R
-11.3048928688;-37.483171771;0;280630505000037;0;0;0;0;0;1;0;0;2;3;0;R
-11.3052094518;-37.484042374;0;280630505000037;0;0;0;0;1;2;4;0;2;1;0;R
-11.3053083838;-37.485051481;0;280630505000037;0;0;0;0;0;2;4;0;1;0;0;R
-11.3049918008;-37.485486783;0;280630505000037;0;0;0;0;0;2;0;0;0;0;0;R
-11.3045762858;-37.486080375;0;280630505000037;0;0;0;0;1;1;0;0;2;0;0;R
-11.3041607708;-37.486614609;0;280630505000037;0;0;0;0;0;2;1;0;0;3;0;R
-11.3035869648;-37.487030123;0;280630505000037;0;0;0;0;1;0;0;0;0;1;0;R
-11.3032308098;-37.487406065;0;280630505000037;0;0;0;0;1;0;0;0;1;3;0;R
-11.3048352688;-37.492976165;0;280630505000037;0;0;0;0;1;0;4;0;2;4;0;R
-11.3051585918;-37.496034236;0;280630505000037;0;0;0;0;1;2;1;0;0;0;0;R
-11.3048289558;-37.498766481;0;280630505000037;0;0;0;0;0;1;0;0;1;0;0;R
-11.3043711748;-37.501268633;0;280630505000037;0;0;0;0;1;2;0;0;2;1;0;R
-11.3045426858;-37.50649802;0;280630505000037;0;0;0;0;0;1;3;0;2;2;0;R
-11.3050322538;-37.508648159;0;280630505000037;0;0;0;0;1;2;2;0;2;0;0;R
-11.3084500098;-37.517744707;0;280630505000037;0;0;0;0;1;0;2;0;1;1;0;R
-11.3091071108;-37.518878604;0;280630505000037;0;0;0;0;1;0;3;0;0;1;0;R
-11.3113023128;-37.520827658;0;280630505000037;0;0;0;0;1;2;3;0;1;4;0;R
-11.3113994688;-37.520675588;0;280630505000037;0;0;0;0;1;1;1;0;0;3;0;R
-11.3114969188;-37.520494611;0;280630505000037;0;0;0;0;0;0;0;0;0;4;0;R
-11.3115804468;-37.520327554;0;280630505000037;0;0;0;0;0;2;3;0;0;2;0;R
-11.3116716668;-37.520206667;0;280630505000037;0;0;0;0;0;0;0;0;1;4;0;R
-11.3118240698;-37.52007001;0;280630505000037;0;0;0;0;1;2;2;0;2;3;0;R
-11.3119563228;-37.519930796;0;280630505000037;0;0;0;0;0;0;4;0;1;0;0;R
-11.3121233788;-37.519777662;0;280630505000037;0;0;0;0;1;2;3;0;1;2;0;R
-11.3122695528;-37.519527078;0;280630505000037;0;0;0;0;0;0;3;0;0;1;0;R
-11.3123252378;-37.519394825;0;280630505000037;0;0;0;0;0;0;2;0;2;1;0;R
-11.3123948448;-37.519276494;0;280630505000037;0;0;0;0;0;0;1;0;2;2;0;R
-11.3125217648;-37.519017015;0;280630505000037;0;0;0;0;1;1;0;0;1;1;0;R
-11.3131898758;-37.51942869;0;280630505000037;0;0;0;0;0;0;1;0;0;3;0;R
-11.3134636918;-37.5191344;0;280630505000037;0;0;0;0;1;2;4;0;2;4;0;R
-11.3135823758;-37.519018164;0;280630505000037;0;0;0;0;0;1;2;0;1;4;0;R
-11.3138869788;-37.518810136;0;280630505000037;0;0;0;0;0;2;4;0;1;3;0;R
-11.3139633278;-37.518757993;0;280630505000037;0;0;0;0;1;2;3;0;0;4;0;R
-11.3141470948;-37.518701499;0;280630505000037;0;0;0;0;0;2;0;0;1;4;0;R
-11.3143109618;-37.518651122;0;280630505000037;0;0;0;0;1;0;4;0;0;0;0;R
-11.3144818218;-37.518630975;0;280630505000037;0;0;0;0;0;0;3;0;0;2;0;R
-11.3146359838;-37.518639277;0;280630505000037;0;0;0;0;1;2;1;0;0;4;0;R
-11.3148121368;-37.518688779;0;280630505000037;0;0;0;0;0;1;1;0;2;2;0;R
-11.3149922248;-37.51876102;0;280630505000037;0;0;0;0;0;1;1;0;1;2;0;R
-11.3151921418;-37.518854723;0;280630505000037;0;0;0;0;1;0;2;0;0;2;0;R
-11.3161600288;-37.519229508;0;280630505000037;0;0;0;0;0;0;4;0;1;2;0;R
-11.3163058868;-37.519274568;0;280630505000037;0;0;0;0;1;1;4;0;1;2;0;R
-11.3165430808;-37.519272559;0;280630505000037;0;0;0;0;0;2;2;0;1;2;0;R
-11.3166747398;-37.519178189;0;280630505000037;0;0;0;0;0;2;1;0;1;3;0;R
-11.3167956448;-37.51901188;0;280630505000037;0;0;0;0;1;0;2;0;0;1;0;R
-11.3169090248;-37.518815191;0;280630505000037;0;0;0;0;0;2;1;0;2;3;0;R
-11.3170150938;-37.518631183;0;280630505000037;0;0;0;0;1;2;2;0;0;3;0;R
-11.3171193748;-37.518544949;0;280630505000037;0;0;0;0;1;2;3;0;0;1;0;R
-11.3172517258;-37.518435504;0;280630505000037;0;0;0;0;1;1;3;0;2;3;0;R
-11.3173324518;-37.518428595;0;280630505000037;0;0;0;0;1;2;1;0;2;2;0;R
-11.3174494968;-37.518418578;0;280630505000037;0;0;0;0;1;2;4;0;2;0;0;R
-11.3175860028;-37.51848069;0;280630505000037;0;0;0;0;0;1;4;0;2;0;0;R
-11.3176450598;-37.518507562;0;280630505000037;0;0;0;0;0;2;2;0;0;3;0;R
-11.3178110868;-37.518812294;0;280630505000037;0;0;0;0;0;0;2;0;1;1;0;R
-11.3179342328;-37.518891862;0;280630505000037;0;0;0;0;0;1;0;0;2;1;0;R
-11.3179938048;-37.518930353;0;280630505000037;0;0;0;0;1;0;4;0;2;2;0;R
-11.3181285958;-37.518962997;0;280630505000037;0;0;0;0;1;2;2;0;1;4;0;R
-11.3181866068;-37.518977046;0;280630505000037;0;0;0;0;1;2;0;0;0;3;0;R
-11.3186026988;-37.518882046;0;280630505000037;0;0;0;0;1;0;1;0;2;2;0;R
-11.3191854328;-37.518636481;0;280630505000037;0;0;0;0;1;1;0;0;2;1;0;R
-11.3193592508;-37.518508431;0;280630505000037;0;0;0;0;1;0;1;0;2;4;0;R
-11.3195417788;-37.518335405;0;280630505000037;0;0;0;0;1;2;1;0;2;0;0;R
-11.3196716118;-37.518187967;0;280630505000037;0;0;0;0;1;2;0;0;2;1;0;R
-11.3197927268;-37.518001841;0;280630505000037;0;0;0;0;0;2;2;0;1;0;0;R
-11.3198990208;-37.517838494;0;280630505000037;0;0;0;0;1;0;1;0;1;4;0;R
-11.3199320718;-37.517646298;0;280630505000037;0;0;0;0;1;1;4;0;2;4;0;R
-11.3199611818;-37.517477025;0;280630505000037;0;0;0;0;1;1;0;0;2;4;0;R
-11.3201978588;-37.517290602;0;280630505000037;0;0;10;0;1;0;2;0;0;3;0;R
-11.3203544958;-37.517268711;0;280630505000037;0;0;0;0;0;1;3;0;1;1;0;R
-11.3205538488;-37.517205427;0;280630505000037;0;0;0;0;1;2;4;0;0;2;0;R
-11.3210074858;-37.516545613;0;280630505000037;0;0;0;0;0;2;4;0;1;4;0;R
-11.3211996408;-37.516408625;0;280630505000037;0;0;0;0;1;1;0;0;2;2;0;R
-11.3217858928;-37.516174751;0;280630505000037;0;0;0;0;1;0;1;0;0;3;0;R
-11.3220413968;-37.516064892;0;280630505000037;0;0;0;0;1;1;4;0;0;1;0;R
-11.3223553908;-37.515909859;0;280630505000037;0;0;0;0;1;1;3;0;0;0;0;R
-11.3228010428;-37.515636064;0;280630505000037;0;0;0;0;1;1;0;0;0;2;0;R
-11.3231899808;-37.51539498;0;280630505000037;0;0;0;0;0;0;3;0;2;4;0;R
-11.3234040418;-37.515244079;0;280630505000037;0;0;0;0;1;2;0;0;2;3;0;R
-11.3235680148;-37.515050769;0;280630505000037;0;0;0;0;1;1;3;0;2;2;0;R
-11.3235976288;-37.514901657;0;280630505000037;0;0;0;0;1;1;3;0;0;3;0;R
-11.3236202448;-37.514752062;0;280630505000037;0;0;0;0;0;0;4;0;1;4;0;R
-11.3236076018;-37.514412681;0;280630505000037;0;0;0;0;0;1;2;0;1;2;0;R
-11.3235889018;-37.514212343;0;280630505000037;0;0;0;0;0;1;2;0;1;1;0;R
-11.3236119558;-37.514006101;0;280630505000037;0;0;0;0;0;1;1;0;1;4;0;R
-11.3236357978;-37.513925455;0;280630505000037;0;0;0;0;0;1;2;0;1;2;0;R
-11.3236682988;-37.513868457;0;280630505000037;0;0;0;0;0;0;3;0;1;2;0;R
-11.3249945048;-37.511580033;0;280630505000037;0;0;0;0;1;2;4;0;1;1;0;R
-11.3251837588;-37.511051213;0;280630505000037;0;0;0;0;0;0;1;0;0;3;0;R
-11.3254255238;-37.510715902;0;280630505000037;0;7;0;0;0;0;4;0;2;4;0;R
-11.3256193808;-37.510447036;0;280630505000037;0;0;0;0;0;0;3;0;0;1;0;R
-11.3257762718;-37.510286426;0;280630505000037;0;0;0;0;0;1;0;0;2;0;0;R
-11.3259558978;-37.510077306;0;280630505000037;0;0;19;0;0;1;0;0;1;0;0;R
-11.3261351128;-37.50984867;0;280630505000037;0;0;0;0;0;0;2;0;1;4;0;R
-11.3263241938;-37.509607447;0;280630505000037;0;0;0;0;0;2;2;0;0;1;0;R
-11.3264503098;-37.50946612;0;280630505000037;0;0;0;0;1;1;4;0;2;2;0;R
-11.3266410178;-37.509314669;0;280630505000037;0;0;0;0;1;2;3;0;0;4;0;R
-11.3268557008;-37.50914418;0;280630505000037;0;0;0;0;0;2;1;0;1;4;0;R
-11.3276824568;-37.508176812;0;280630505000037;0;0;0;0;0;1;4;0;0;3;0;R
-11.3277860918;-37.508102024;0;280630505000037;0;0;0;0;0;2;4;0;0;1;0;R
-11.3279412338;-37.50803091;0;280630505000037;0;0;0;0;0;1;2;0;2;1;0;R
-11.3281546748;-37.507993503;0;280630505000037;0;0;0;0;0;2;2;0;0;4;0;R
-11.3284640368;-37.507977109;0;280630505000037;0;0;0;0;1;1;3;0;1;1;0;R
-11.3286779158;-37.507943956;0;280630505000037;0;0;0;0;0;2;2;0;2;3;0;R
-11.3289435748;-37.507883074;0;280630505000037;0;0;0;0;0;0;3;0;2;4;0;R
-11.3291104448;-37.507817109;0;280630505000037;0;0;0;0;0;0;1;0;1;1;0;R
-11.3292686198;-37.507702444;0;280630505000037;0;0;0;0;0;0;0;0;0;2;0;R
-11.3294320628;-37.507545751;0;280630505000037;0;0;0;0;0;0;1;0;1;2;0;R
-11.3296559908;-37.507309862;0;280630505000037;0;0;0;0;1;1;4;0;0;0;0;R
-11.3299000668;-37.507052748;0;280630505000037;0;0;26;0;0;0;2;0;1;3;0;R
-11.3305704218;-37.506383819;0;280630505000037;0;0;0;0;1;2;0;0;2;3;0;R
-11.3306889578;-37.506333108;0;280630505000037;0;0;0;0;0;1;0;0;2;4;0;R
-11.3308569468;-37.50626124;0;280630505000037;0;0;0;0;1;1;0;0;1;1;0;R
-11.3311546388;-37.506251139;0;280630505000037;0;0;0;0;0;0;1;0;0;2;0;R
-11.3317446868;-37.506429501;0;280630505000037;0;0;0;0;0;1;3;0;2;1;0;R
-11.3319343878;-37.506480739;0;280630505000037;0;0;0;0;1;0;2;0;2;4;0;R
-11.3321246208;-37.506500769;0;280630505000037;0;0;0;0;1;1;1;0;1;2;0;R
-11.3355389918;-37.506252053;0;280630505000037;0;0;0;0;0;0;4;0;0;1;0;R
-11.3357460148;-37.506246617;0;280630505000037;0;0;0;0;0;2;1;0;0;1;0;R
-11.3369657248;-37.506331658;0;280630505000037;0;0;0;0;1;0;4;0;1;2;0;R
-11.3371600648;-37.506292027;0;280630505000037;0;0;0;0;1;0;0;0;1;0;0;R
-11.3374237118;-37.506213953;0;280630505000037;0;0;0;0;0;1;4;0;1;2;0;R
-11.3379773798;-37.505900017;0;280630505000037;0;0;0;0;1;2;2;0;2;3;0;R
-11.3377811928;-37.505601535;0;280630505000037;0;0;0;0;1;1;3;0;0;2;0;R
-11.3376599768;-37.505418498;0;280630505000037;0;0;0;0;1;2;4;0;1;0;0;R
-11.3375634828;-37.505248758;0;280630505000037;0;0;0;0;1;2;2;0;2;4;0;R
-11.3374598328;-37.505025484;0;280630505000037;0;0;0;0;1;1;0;0;0;3;0;R
-11.3373435638;-37.504752445;0;280630505000037;0;0;0;0;0;0;4;0;0;2;0;R
-11.3371629958;-37.504373986;0;280630505000037;0;0;0;0;0;1;2;0;2;0;0;R
-11.3369803388;-37.504082045;0;280630505000037;0;0;0;0;0;2;1;0;2;3;0;R
-11.3368240198;-37.503830434;0;280630505000037;0;0;0;0;0;0;0;0;1;1;0;R
-11.3366823298;-37.503542889;0;280630505000037;0;0;0;0;0;1;2;0;2;3;0;R
-11.3366324258;-37.503323222;0;280630505000037;0;0;0;0;1;2;2;0;1;1;0;R
-11.3366266088;-37.503123811;0;280630505000037;0;0;0;0;1;2;4;0;2;4;0;R
-11.3366582308;-37.502826915;0;280630505000037;0;0;0;0;1;2;0;0;0;3;0;R
-11.3369255588;-37.501545229;0;280630505000037;0;0;0;0;1;2;1;0;1;1;0;R
-11.3369767658;-37.501227525;0;280630505000037;0;0;0;0;1;2;3;0;2;4;0;R
-11.3370475528;-37.500340244;0;280630505000037;0;0;0;0;0;2;3;0;0;4;0;R
-11.3370528318;-37.499944337;0;280630505000037;0;0;0;0;1;2;2;0;0;3;0;R
-11.3370400148;-37.499524886;0;280630505000037;0;0;0;0;0;2;0;0;1;3;0;R
-11.3370226958;-37.499403129;0;280630505000037;0;0;0;0;0;0;1;0;0;0;0;R
-11.3369861648;-37.499233714;0;280630505000037;0;0;0;0;1;0;1;0;1;1;0;R
-11.3369156168;-37.498990622;0;280630505000037;0;0;0;0;0;0;0;0;1;0;0;R
-11.3368654918;-37.49886993;0;280630505000037;0;0;0;0;0;0;1;0;2;1;0;R
-11.3368238718;-37.498807419;0;280630505000037;0;0;0;0;1;1;3;0;2;2;0;R
-11.3367488928;-37.498746206;0;280630505000037;0;0;0;0;0;1;1;0;2;4;0;R
-11.3363838488;-37.49860408;0;280630505000037;0;0;0;0;1;1;4;0;1;1;0;R
-11.3360845018;-37.498501243;0;280630505000037;0;0;0;0;0;2;2;0;1;3;0;R
-11.3359691768;-37.498458533;0;280630505000037;0;0;0;0;0;1;2;0;2;1;0;R
-11.3358928778;-37.49839167;0;280630505000037;0;0;0;0;0;2;1;0;0;4;0;R
-11.3358553818;-37.498324621;0;280630505000037;0;0;0;0;0;0;4;0;1;1;0;R
-11.3358401548;-37.498228847;0;280630505000037;0;0;0;0;0;2;2;0;0;0;0;R
-11.3358667068;-37.49815054;0;280630505000037;0;0;0;0;1;0;2;0;0;1;0;R
-11.3359242818;-37.498099937;0;280630505000037;0;0;0;0;1;2;3;0;0;3;0;R
-11.3361287798;-37.498018881;0;280630505000037;0;0;0;0;0;2;3;0;0;3;0;R
-11.3363129718;-37.497957795;0;280630505000037;0;0;0;0;0;0;4;0;0;0;0;R
-11.3365442028;-37.497873979;0;280630505000037;0;0;0;0;0;0;2;0;2;0;0;R
-11.3366723798;-37.497757351;0;280630505000037;0;0;0;0;0;1;0;0;2;4;0;R
-11.3367184158;-37.497659501;0;280630505000037;0;0;0;0;1;2;3;0;1;2;0;R
-11.3366891488;-37.497556105;0;280630505000037;0;0;0;0;0;1;2;0;2;4;0;R
-11.3365682728;-37.497429485;0;280630505000037;0;0;0;0;1;2;0;0;0;4;0;R
-11.3363967348;-37.497294392;0;280630505000037;0;0;0;0;0;0;3;0;2;1;0;R
-11.3362910378;-37.497180517;0;280630505000037;0;0;0;0;1;2;4;0;2;1;0;R
-11.3362374808;-37.497039646;0;280630505000037;0;0;0;0;1;1;0;0;2;0;0;R
-11.3362696518;-37.496843484;0;280630505000037;0;0;0;0;1;2;1;0;0;3;0;R
-11.3363602328;-37.496715059;0;280630505000037;0;0;0;0;0;2;4;0;0;0;0;R
-11.3364252378;-37.496681734;0;280630505000037;0;0;0;22;0;2;0;0;1;4;0;R
-11.3365655648;-37.496701695;0;280630505000037;0;0;0;0;0;2;1;0;0;3;0;R
-11.3369100178;-37.496860227;0;280630505000037;0;0;0;0;0;1;2;0;1;1;0;R
-11.3370932738;-37.49692808;0;280630505000037;0;0;0;0;0;1;3;0;0;3;0;R
-11.3372888728;-37.496922353;0;280630505000037;0;0;0;0;0;1;0;0;1;0;0;R
-11.3374186128;-37.496860884;0;280630505000037;0;0;0;0;0;2;2;0;2;1;0;R
-11.3375334318;-37.496715792;0;280630505000037;0;0;0;0;1;2;4;0;2;1;0;R
-11.3375687638;-37.496550486;0;280630505000037;0;0;0;0;0;2;4;0;1;3;0;R
-11.3375697348;-37.496420663;0;280630505000037;0;0;0;0;0;2;3;0;0;3;0;R
-11.3375418198;-37.496349782;0;280630505000037;0;0;0;0;1;2;2;0;2;3;0;R
-11.3374608298;-37.496284065;0;280630505000037;0;0;0;0;0;2;0;0;0;4;0;R
-11.3372828828;-37.496210702;0;280630505000037;0;0;0;0;1;2;4;0;1;4;0;R
-11.3371082628;-37.496129375;0;280630505000037;0;0;0;0;1;0;2;0;1;3;0;R
-11.3369843558;-37.49604425;0;280630505000037;0;0;0;0;0;1;1;0;0;2;0;R
-11.3369039698;-37.495942602;0;280630505000037;131;0;0;0;0;0;2;0;2;1;0;R
-11.3368546318;-37.495801821;0;280630505000037;0;0;0;0;1;2;2;0;0;4;0;R
-11.3367863038;-37.495184006;0;280630505000037;0;0;0;0;0;1;0;0;1;0;0;R
-11.3367530698;-37.493997739;0;280630505000037;0;0;0;0;0;1;0;0;1;2;0;R
-11.3367409408;-37.493874787;0;280630505000037;0;0;0;0;0;1;0;0;1;0;0;R
-11.3367110038;-37.493653986;0;280630505000037;0;0;0;0;0;2;4;0;1;3;0;R
-11.3366773378;-37.49343347;0;280630505000037;0;0;0;0;1;2;4;0;2;0;0;R
-11.3366380468;-37.493114565;0;280630505000037;0;0;0;0;0;1;3;0;2;3;0;R
-11.3366232718;-37.492818872;0;280630505000037;0;0;0;0;0;2;0;0;0;3;0;R
-11.3366353138;-37.492026732;0;280630505000037;0;0;0;0;1;2;3;0;1;1;0;R
-11.3367517988;-37.490994089;0;280630505000037;0;0;0;0;1;2;0;0;1;1;0;R
-11.3368295108;-37.49045564;0;280630505000037;0;0;0;0;0;1;4;0;0;2;0;R
-11.3370091108;-37.48895907;0;280630505000037;0;0;0;0;0;0;2;0;1;2;0;R
-11.3370549008;-37.488117155;0;280630505000037;0;0;0;0;0;2;1;0;1;4;0;R
-11.3371007258;-37.487450084;0;280630505000037;0;0;0;0;1;0;2;0;0;3;0;R
-11.3371567828;-37.486984372;0;280630505000037;0;0;0;0;1;2;4;0;2;3;0;R
-11.3377247418;-37.484276014;0;280630505000037;0;0;0;0;1;0;3;0;0;2;0;R
-11.3378888208;-37.484323197;0;280630505000037;0;0;0;0;1;2;4;0;1;4;0;R
-11.3381417248;-37.484244859;0;280630505000037;0;14;0;0;1;1;3;0;1;2;0;R
-11.3382941998;-37.484088733;0;280630505000037;0;0;0;0;1;2;1;0;2;0;0;R
-11.3383937058;-37.483986845;0;280630505000037;0;0;0;0;1;2;3;0;1;1;0;R
-11.3384177178;-37.483730033;0;280630505000037;0;23;0;0;1;1;2;0;2;0;0;R
-11.3385182458;-37.483575493;0;280630505000037;0;0;0;0;0;1;4;0;0;3;0;R
-11.3386954238;-37.48354889;0;280630505000037;0;0;0;0;1;2;0;0;2;2;0;R
-11.3390757678;-37.483623889;0;280630505000037;0;0;0;0;0;0;4;0;0;0;0;R
-11.3392360788;-37.483550674;0;280630505000037;0;0;0;0;1;1;4;0;2;4;0;R
-11.3393032088;-37.483520015;0;280630505000037;0;0;14;0;1;1;3;0;0;0;0;R
-11.3394493198;-37.483287042;0;280630505000037;0;0;0;0;1;1;4;0;0;0;0;R
-11.3396786568;-37.482786471;0;280630505000037;0;0;0;0;0;1;3;0;2;1;0;R
-11.3397016278;-37.482183147;0;280630505000037;0;0;0;0;1;2;0;0;0;0;0;R
-11.3399014948;-37.481643051;0;280630505000037;0;0;0;0;0;1;2;0;1;3;0;R
-11.3403307818;-37.481384097;0;280630505000037;0;0;0;0;0;1;4;0;2;0;0;R
-11.3424970278;-37.480977343;0;280630505000037;0;0;0;0;0;1;1;0;1;4;0;R
-11.3427585508;-37.480824402;0;280630505000037;0;0;0;0;1;0;1;0;0;4;0;R
-11.3429363228;-37.480702942;0;280630505000037;0;0;0;0;1;2;2;0;0;0;0;R
-11.3431125758;-37.480496659;0;280630505000037;0;0;0;0;0;1;2;0;1;3;0;R
-11.3432986898;-37.480358748;0;280630505000037;0;0;0;0;0;0;0;0;1;4;0;R
-11.3434322468;-37.480362552;0;280630505000037;0;0;0;0;1;1;3;0;1;1;0;R
-11.3435528228;-37.480438597;0;280630505000037;0;0;0;0;0;2;4;0;1;1;0;R
-11.3437628618;-37.480599873;0;280630505000037;0;0;0;0;0;0;4;0;0;2;0;R
-11.3438702928;-37.480716584;0;280630505000037;0;0;0;0;0;1;2;0;2;0;0;R
-11.3439686128;-37.480792746;0;280630505000037;0;0;0;0;0;0;3;0;0;2;0;R
-11.3441157548;-37.480841585;0;280630505000037;0;0;0;0;0;2;0;0;1;2;0;R
-11.3442780958;-37.480786835;0;280630505000037;0;0;0;0;0;2;1;0;0;4;0;R
-11.3444000238;-37.480722804;0;280630505000037;0;0;0;0;0;1;3;0;2;1;0;R
-11.3446887668;-37.480608509;0;280630505000037;0;0;0;0;0;1;0;0;0;0;0;R
-11.3451514068;-37.480551934;0;280630505000037;0;0;0;0;0;0;4;0;2;2;0;R
-11.3455072888;-37.480509455;0;280630505000037;0;0;0;0;1;2;4;0;1;2;0;R
-11.3456614828;-37.4803641;0;280630505000037;0;0;0;0;1;2;0;0;0;0;0;R
-11.3458601968;-37.479889616;0;280630505000037;0;0;0;0;0;2;3;0;0;2;0;R
-11.3460396918;-37.479523052;0;280630505000037;0;0;0;0;0;0;0;0;2;0;0;R
-11.3464068688;-37.479020727;0;280630505000037;0;0;0;0;0;0;4;0;0;1;0;R
-11.3469255728;-37.478458577;0;280630505000037;0;0;0;0;0;2;0;0;1;0;0;R
-11.3470934828;-37.478218616;0;280630505000037;0;0;0;0;0;1;2;0;2;0;0;R
-11.3471721138;-37.477929511;0;280630505000037;0;0;0;0;0;1;4;0;2;2;0;R
-11.3474065118;-37.477635068;0;280630505000037;0;0;0;0;0;2;1;0;0;2;0;R
-11.3477976748;-37.477529248;0;280630505000037;0;0;0;0;0;0;1;0;2;2;0;R
-11.3479607608;-37.47721714;0;280630505000037;0;0;0;0;1;2;4;0;0;2;0;R
-11.3484732908;-37.476978565;0;280630505000037;0;0;0;0;0;1;0;0;2;1;0;R
-11.3486691908;-37.476487147;0;280630505000037;0;0;0;0;1;0;3;0;2;4;0;R
-11.3489711758;-37.47636585;0;280630505000037;0;0;0;0;1;1;1;0;0;0;0;R
-11.3495119228;-37.475905295;0;280630505000037;0;0;0;0;0;1;2;0;1;0;0;R
-11.3495954448;-37.475701865;0;280630505000037;0;0;0;0;0;0;4;0;2;3;0;R
-11.3497370648;-37.475543235;0;280630505000037;0;0;0;0;1;2;2;0;1;1;0;R
-11.3500194048;-37.475427223;0;280630505000037;0;0;0;0;0;2;0;0;0;3;0;R
-11.3503153258;-37.475371907;0;280630505000037;0;0;0;0;0;1;2;0;1;0;0;R
-11.3512404488;-37.475323247;0;280630505000037;0;0;0;0;0;2;1;0;1;3;0;R
-11.3513958178;-37.475241227;0;280630505000037;0;0;0;0;1;2;1;0;0;1;0;R
-11.3515272358;-37.475100386;0;280630505000037;0;0;0;0;1;1;3;0;1;0;0;R
